OTU;abundance;amplicon;length;chimera;spread;identity;taxonomy;L072;L177;L187;L028;L052;L062;L067;L116;L156;L109;L154;L166;L008;L018;L034;L046;L106;L120;L016;L039;L075;L081;L165;L176;L188;L199;L053;L060;L076;L105;L157;L203;L013;L015;L027;L164;L167;L043;L108;L121;L178;L194;L196;L010;L088;L098;L118;L185;L007;L063;L136;L056;L182;L197;L069;L143;L091;L100;L110;L004;L163;L202
3703;154;8f33e8277b77e9aa2a2e3b444db6d465659345a9;376;N;21;95;DQ440645.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Hohenbuehelia|Hohenbuehelia_tremula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00182648401826484;0;0;0;0
1607;153;49fd3974084df1ee3228d9cfb812231f51793251;377;N;19;96;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0;0;0;0;0;0;0;0;0;0.00103580941106836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3768;150;0d3d49b19178653baa1f29eae9af7aa061901d81;378;N;10;92.1;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00184162062615101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00234192037470726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3769;150;075ef3f7650c3dc5c10eb1a79924be08617f4da5;378;N;35;96.6;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00126626495502576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3842;147;42e6b020b91a7730b390da14325e15bf16ce5aa9;371;N;18;91.6;KX771764.1.1725 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Chytridiomycota|Incertae_Sedis|Chytridiomycetes|Chytridiales|Chytriomycetaceae|uncultured_eukaryote;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00315347986503106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3863;146;391018693d73a19fda6451ecde592a84029fcc8d;379;N;28;94.2;DQ459374.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Omphalotus|Omphalotus_olearius;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00116096428327529;0.00218942943468932;0.00103591160220994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3893;144;4cf28d0941f5828df7c6917b979dda49a1569732;378;N;14;96.8;DQ440645.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Hohenbuehelia|Hohenbuehelia_tremula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032377428307123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3898;144;1d412fc1262e5f6b9ed7e6431de98df1139de582;373;N;26;96.8;DQ115778.1.1791 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Polyporaceae|Amyloporia|Antrodia_sp._CBS_101451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00145107167689471;0
3900;144;18b8197148d8717eade26ee66e12a4d7f88d8e45;377;N;24;91.2;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0.00223952223525648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3901;144;0fe5535b4f31c4ea6752e25135bdfb3b9311b718;377;N;22;97.1;AF082672.1.1400 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Poria|Poria_versipora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00176996122942069;0;0;0;0;0;0;0;0
3929;142;85603d35e0f9ece9c673b7a8bce727a2c06ee667;377;N;23;96.8;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0;0;0;0;0;0;0;0;0;0;0.00108446032151059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00156372165754496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3937;142;2e5c647dadd2298029a001a3bf36bb53718ece51;377;N;4;95;AB084609.1.1666 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae|Xylobolus|Xylobolus_frustulatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00348141981381972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3945;141;95b550a541ac144cc16f9b4d47b76becf4dfb69f;378;N;19;95;MG829575.1.1651 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00197523726935492;0;0;0;0;0.00124884366327475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4013;138;164afeee28e4cb81a46c7dd58cb588f4584c2eb3;378;N;13;96.6;AB555669.1.1723 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|uncultured_Glomus;0;0;0;0;0;0;0;0;0;0;0;0;0.00105888864823238;0;0;0;0.00241545893719807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4031;136;221f84b555024d461a8d51145b5ce7c6580c89c9;378;N;21;96.3;EU417589.1.1687 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|uncultured_Glomus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0010832035745718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1905;132;b13f6e591f24baa84208542c8a3200bc5614c904;379;N;13;92.6;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0020686697444436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00142800022848004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4171;131;94781887fd502206294447083e9d4e976db55552;377;N;15;97.1;AY336754.1.1755 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Polyporaceae|Haploporus|Haploporus_papyraceus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00427049214312368
4185;130;00a9164b1b779ab28dd17cd78d8db8078ff577b3;378;N;11;97.4;LDAT01001582.4875.6671 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Lentinula|Lentinula_edodes_(shiitake_mushroom);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129894228984969;0;0;0;0;0.00523864959254948;0;0;0;0;0;0;0;0;0;0;0;0;0
4210;130;0422fed6b9679dd4b0d30469227f4acf132d5d6a;378;N;24;94.2;DQ198786.1.1576 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloea_pustulata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00208188757807078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2825;129;2d72dcdcfe98e2e617eadcc6deda26b9e976a8e0;377;N;8;99.5;FPLS01012881.1.1312 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius|metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00196434800168897;0;0;0;0;0;0;0;0;0;0
4248;128;773cfcb782e540b732ccf934d1bf6698cdd0d5ca;378;N;4;99.5;FPLS01061315.24.1339 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|metagenome;0;0;0;0.00267064456367442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4280;127;41a8a535209bd78dd3240c894ebd0bdc4c9c0c15;382;N;7;95.5;AB594859.1.1509 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00117796956511287;0;0;0;0;0;0
4294;126;ba7ad79cb7ebf5cda2e1b377972e1696232ffb9b;377;N;3;95.2;AF026589.1.1713 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Panellus|Panellus_stipticus;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00289717968426654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4330;125;79705068711f10d32a8ef4ee3a7573179a9bd37d;376;N;6;96;FJ171728.1.1666 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Lepidostroma_calocerum;0.00344778049130872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3909;124;9c931f6cb28077d1266ab96a28e4cd8f155a6f07;372;N;19;96.6;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0.0012751726295022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4358;124;11d603b6b12c31950f5c6e8e25e64c2e74d9ce82;381;N;11;94.2;U59088.1.1727 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Sarcomyxa|Sarcomyxa_serotina;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00130077455211967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00124597653410861;0;0.00196589177765764;0;0;0
4380;123;0050f269c77ab264957c19c443c00413c7e07623;377;N;10;95.8;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00349314470351934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4384;122;b936881be74417047588d469320c1f70f09cb2ef;378;N;9;97.9;DQ113912.1.1792 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius_rotula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00192763121661067;0;0;0;0;0;0;0;0;0;0
4389;122;7460d4d53a5d422105514aa666504d2642bb81a7;380;N;17;96.3;MF476083.1.1565 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Atractiellomycetes|Atractiellales|Atractiella|Atractiella_rhizophila;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00154679040989946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4419;120;55b0b9d8df3d0c1cce63362c9fc34cbec5b4a3bc;380;N;8;95.3;Z27393.1.1722 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Neolecta_vitellina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00293558970816785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4449;120;087b8cb7bf2f421199716a30b0ea09ac6276eb30;375;N;14;97.9;KC708441.1.1550 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|uncultured_Mucoromycotina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00168089827203658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4452;120;0310ef8de39f0b83f8df5e714b636d368eeb508d;380;N;3;93.7;DQ440645.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Hohenbuehelia|Hohenbuehelia_tremula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00785358191627399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4465;119;2e771698d370e9b1b7b651670ee5ce76c9ebcb68;378;N;14;97.1;LDAT01001582.4875.6671 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Lentinula|Lentinula_edodes_(shiitake_mushroom);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00260926288323549;0;0;0;0
4472;119;0379797672eb7cfca6fe8586219893757432be84;378;N;8;93.7;U59081.1.1752 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Auriscalpiaceae|Lentinellus|Lentinellus_ursinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00209389742425389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4489;118;62810b900e5f894622c62886e24121e1a995921c;377;N;11;94.4;AY916697.1.1768 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Crinipellis_sp._VPI4021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00274185904813486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4498;118;12fa4a3849aa80a69ad78a4d1e7f156a900cd2d4;378;N;9;97.1;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00151559958598255;0.00108830375767103;0
4527;117;1cdef85d5fa53a7f8448bcd9bcf10f3876c15b27;378;N;9;92.1;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0026993617397008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4546;116;629f8cc7e62102bf82f81fa54ed00c317de601d4;378;N;11;92.3;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0.00206866829478523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4581;115;05eda6185600b72f9e37f51942f326cde2d802c6;377;N;5;97.1;U63471.1.1753 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Trichaptum_laricinum;0.00310300244217785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4586;114;ab8fe15088bd986b9900ed106f8fd17cec134235;386;N;3;88.9;KM594019.1.1735 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|Endogone_sp._PERTH_7648049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00633166407644045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4588;114;8244be38e9811ac6adcb57943c20edef094d790e;378;N;12;96;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00404682757623934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4596;114;1cf3b03ab8b59638f5f5e07d8e596afc0ddd26ce;377;N;24;94.4;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00205222251331761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4608;114;03a55341358f6832f1e256ae3e6935403b1493fd;377;N;16;96.6;EU179936.1.1612 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|uncultured_Archaeorhizomycetes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00267584097859327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4611;113;f42bc131462693dda27507f442ffb5c1a0daba23;377;N;6;89.9;AF026589.1.1713 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Panellus|Panellus_stipticus;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00218766629220127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4624;113;2d4164a99ca8bb54a393fa2192a324d8ae81475d;378;N;3;95.2;JF706315.1.1775 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Entolomataceae|Rhodocybella|Rhodocybella_rhododendri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00255560814008519;0;0;0;0;0;0;0
4627;113;12a4ec707e2fe5b603ed07289e12fba14557f7ac;379;N;18;93.7;AY382467.1.1449 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00341550991811534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4653;111;0b3a2f0463cbafafefc4e2df4abfadae130c2b33;377;N;14;96.6;HQ427477.1.1748 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|uncultured_eukaryote;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0019045315759243;0
4677;111;07e503bd1f75298e3454abe50d886a059a79f746;380;N;4;91.9;GQ150812.1.1756 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured_Psilocybe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00464159040154136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
